Date,/,/collections/all-products-collection,/cart,/account,/r/checkout,/account/login,/pages/quiz,/collections/all-products-collection/products/shilajit-normal-jar,/pages/create-your-bundle,/collections/all-products-collection/products/magnesium-l-threonate,/pages/metabolic-health,/collections/best-sellers-1/products/magnesium-l-threonate,/collections/all-products-collection/products/adrenal-super-tonic,/collections/all-products-collection/products/vitamin-c,/products/shilajit-normal-jar,/collections/all-products-collection/products/glutathione,/collections/gut-health,/collections/all-products-collection/products/d3,/collections/healthy-aging,/collections/energy,/collections/bundles,/collections/all-products-collection/products/sleep,/collections/all-products-collection/products/b12,/collections/best-sellers-1/products/creatine,/collections/all-products-collection/products/golden-mind,/account/register,/collections/immunity,/pages/waitlist?kID=RcZDHv&name=Metabolic Health&image=//cdn.shopify.com/s/files/1/1824/8017/files/metabolic_landing_waitlist.png?v=1672355913,/collections/brain-performance,/collections/all-products-collection/products/12-days-of-wellness-advent-calendar,/collections/best-sellers-1,/collections/all-products-collection/products/molecular-hydrogen,/collections/stress-relief,/collections/all-products-collection/products/nmn,/collections/best-sellers-1/products/12-days-of-wellness-advent-calendar,/collections/all-products-collection/products/creatine,/collections/all-products-collection/products/activated-charcoal,/collections/cleanse-bundle,/collections/all-products-collection/products/organic-longevity-mushrooms,/collections/athletes,/pages/waitlist?kID=Rz58hv&name=Liposomal Glutathione&image=//cdn.shopify.com/s/files/1/1824/8017/products/Cym_ProductImage_glutathione_NEW_ERT_grey.png?v=1660855567,/products/magnesium-l-threonate,/collections/best-sellers-1/products/activated-charcoal,/pages/about-us,/collections/all-products-collection/products/supergreens,/products/adrenal-super-tonic,/collections/all-products-collection/products/probiotic,/collections/all-products-collection/products/the-omega,/collections/best-sellers-1/products/liposomal-elderberry-defense,/products/glutathione,Average Bounce Rate
2023-01-01,1.2797074954296161,6.896551724137931,58.59375,0,0,40.0,60.0,75.13812154696133,72.22222222222221,68.75,75.0,73.07692307692307,77.92207792207793,56.86274509803921,76.53061224489795,73.91304347826086,0,60.0,0,0,83.33333333333334,58.82352941176471,76.66666666666667,61.53846153846154,75.0,66.66666666666666,0,75.0,0,66.66666666666666,11.11111111111111,33.33333333333333,0,46.666666666666664,50.0,88.88888888888889,72.0,0,14.285714285714285,0,42.857142857142854,74.07407407407408,33.33333333333333,66.66666666666666,50.0,79.24528301886792,48.0,50.0,0,70.58823529411765
2023-01-02,1.1144883485309016,2.4691358024691357,56.15384615384615,13.636363636363635,0,28.47682119205298,55.38461538461539,78.97196261682244,74.19354838709677,64.92146596858639,64.28571428571429,81.48148148148148,62.264150943396224,72.91666666666666,77.08333333333334,71.7948717948718,18.181818181818183,77.77777777777779,0,0,60.0,25.0,53.125,14.285714285714285,85.71428571428571,55.55555555555556,0,66.66666666666666,0,60.0,29.411764705882355,16.666666666666664,0,61.904761904761905,50.0,50.0,63.63636363636363,0,100.0,0,100.0,66.66666666666666,75.0,70.58823529411765,50.0,81.31868131868131,76.47058823529412,60.0,0,80.0
2023-01-03,0.8242566970856637,3.7383177570093453,50.66666666666667,8.0,0,28.39506172839506,50.0,76.88442211055276,65.71428571428571,65.6441717791411,43.75,63.888888888888886,67.3469387755102,76.47058823529412,86.3013698630137,68.42105263157895,0,70.83333333333334,0,0,60.0,50.0,53.333333333333336,60.0,52.63157894736842,46.15384615384615,0,66.66666666666666,14.285714285714285,41.66666666666667,26.666666666666668,50.0,0,73.68421052631578,100.0,33.33333333333333,78.94736842105263,7.6923076923076925,50.0,0,57.14285714285714,61.44578313253012,33.33333333333333,50.0,40.0,75.75757575757575,73.33333333333333,75.0,50.0,73.68421052631578
2023-01-04,1.1447020839448196,3.1914893617021276,55.294117647058826,0,0,26.08695652173913,53.70370370370371,75.1219512195122,62.7906976744186,59.57446808510638,68.0,63.46153846153846,68.11594202898551,72.22222222222221,79.34782608695652,69.38775510204081,0,83.33333333333334,11.11111111111111,0,66.66666666666666,50.0,65.78947368421053,87.5,68.42105263157895,50.0,0,75.0,0,80.0,8.695652173913043,0,10.0,78.26086956521739,66.66666666666666,0,75.0,0,100.0,12.5,66.66666666666666,70.93023255813954,0,100.0,85.71428571428571,69.23076923076923,86.66666666666667,70.58823529411765,100.0,75.0
2023-01-05,1.4793830657853322,3.125,59.166666666666664,20.0,0,26.5625,55.714285714285715,86.08414239482201,64.1025641025641,63.888888888888886,67.3913043478261,56.75675675675676,64.8936170212766,66.66666666666666,80.19801980198021,64.28571428571429,5.88235294117647,68.96551724137932,0,0,83.33333333333334,33.33333333333333,66.66666666666666,58.333333333333336,50.0,50.0,13.333333333333334,91.34615384615384,0,60.0,20.0,33.33333333333333,14.285714285714285,75.0,33.33333333333333,0,58.82352941176471,0,83.33333333333334,0,133.33333333333331,69.01408450704226,50.0,50.0,33.33333333333333,80.3921568627451,70.0,78.94736842105263,100.0,73.33333333333333
2023-01-06,1.520912547528517,5.294117647058823,52.44755244755245,0,0,30.136986301369863,73.23943661971832,87.13646532438479,62.5,63.55140186915887,73.07692307692307,64.70588235294117,70.0,63.63636363636363,70.08547008547008,76.47058823529412,0,75.75757575757575,0,11.76470588235294,54.54545454545454,85.71428571428571,65.0,85.71428571428571,70.83333333333334,33.33333333333333,0,87.5,0,0,16.666666666666664,66.66666666666666,0,58.82352941176471,100.0,50.0,90.0,8.333333333333332,0,0,71.42857142857143,71.7948717948718,0,85.71428571428571,25.0,76.92307692307693,55.55555555555556,63.1578947368421,0,68.75
2023-01-07,1.3440860215053763,3.8461538461538463,59.82905982905983,0,0,37.93103448275862,62.0,84.5151953690304,47.368421052631575,65.93406593406593,71.42857142857143,56.00000000000001,74.6268656716418,74.28571428571429,72.38095238095238,62.5,5.555555555555555,66.66666666666666,5.555555555555555,6.25,28.57142857142857,60.0,52.38095238095239,88.88888888888889,84.21052631578947,0,0,100.0,14.285714285714285,33.33333333333333,8.333333333333332,66.66666666666666,0,35.714285714285715,100.0,87.5,75.0,0,40.0,0,100.0,71.66666666666667,0,90.0,44.44444444444444,77.08333333333334,42.857142857142854,63.1578947368421,0,90.9090909090909
2023-01-08,1.146350783339702,7.2727272727272725,50.0,0,0,42.42424242424242,59.183673469387756,78.73303167420815,55.55555555555556,62.585034013605444,72.0,73.33333333333333,70.58823529411765,69.56521739130434,76.34408602150538,75.51020408163265,0,63.888888888888886,0,0,60.0,100.0,56.52173913043478,55.55555555555556,28.57142857142857,44.44444444444444,0,75.0,0,100.0,0,75.0,18.181818181818183,66.66666666666666,0,71.42857142857143,78.57142857142857,0,83.33333333333334,0,0,69.86301369863014,100.0,40.0,42.857142857142854,77.77777777777779,57.14285714285714,28.57142857142857,100.0,68.42105263157895
2023-01-09,1.3136288998357963,2.803738317757009,49.43181818181818,4.545454545454546,0,15.384615384615385,63.793103448275865,83.8475499092559,71.73913043478261,66.92913385826772,69.23076923076923,45.23809523809524,71.62162162162163,55.00000000000001,76.19047619047619,71.30434782608695,15.0,69.44444444444444,0,0,20.0,66.66666666666666,59.523809523809526,88.88888888888889,35.714285714285715,73.33333333333333,0,100.0,0,0,13.333333333333334,66.66666666666666,0,73.07692307692307,100.0,71.42857142857143,72.22222222222221,12.5,25.0,0,0,75.60975609756098,0,25.0,66.66666666666666,75.0,80.0,70.0,0,80.95238095238095
2023-01-10,1.7260455853064838,2.2123893805309733,48.01980198019802,8.0,0,29.6875,58.333333333333336,84.23645320197043,48.93617021276596,70.06369426751591,59.375,76.74418604651163,75.0,62.5,70.75471698113208,72.36842105263158,0,71.42857142857143,5.263157894736842,0,81.81818181818183,63.1578947368421,54.83870967741935,50.0,58.06451612903226,36.36363636363637,16.666666666666664,36.36363636363637,0,0,4.0,66.66666666666666,0,38.88888888888889,100.0,87.5,54.54545454545454,0,42.857142857142854,0,100.0,70.0,50.0,57.14285714285714,37.5,68.42105263157895,73.33333333333333,69.56521739130434,42.857142857142854,70.83333333333334
